  0.343193E+00  0.171946E+06  0.169724E+06  0.268059E+00  0.288759E+00  0.000000E+00  0.171565E+06
  0.349989E+00  0.167021E+06  0.164878E+06  0.255236E+00  0.247357E+00  0.000000E+00  0.166653E+06
  0.356919E+00  0.162405E+06  0.160353E+06  0.277569E+00  0.230941E+00  0.000000E+00  0.162053E+06
  0.363987E+00  0.157950E+06  0.155988E+06  0.198502E+00  0.219438E+00  0.000000E+00  0.157614E+06
  0.371194E+00  0.153519E+06  0.151631E+06  0.189635E+00  0.201506E+00  0.000000E+00  0.153195E+06
  0.378544E+00  0.149040E+06  0.147205E+06  0.181082E+00  0.188996E+00  0.000000E+00  0.148725E+06
  0.386040E+00  0.144534E+06  0.142738E+06  0.186108E+00  0.193091E+00  0.000000E+00  0.144226E+06
  0.393684E+00  0.140092E+06  0.138330E+06  0.148549E+00  0.161755E+00  0.000000E+00  0.139790E+06
  0.401480E+00  0.135818E+06  0.134096E+06  0.175367E+00  0.165768E+00  0.000000E+00  0.135523E+06
  0.409430E+00  0.131771E+06  0.130099E+06  0.172738E+00  0.155835E+00  0.000000E+00  0.131484E+06
  0.417537E+00  0.127939E+06  0.126326E+06  0.141525E+00  0.144164E+00  0.000000E+00  0.127662E+06
  0.466605E+00  0.107802E+06  0.106444E+06  0.921575E-01  0.992193E-01  0.000000E+00  0.107569E+06
  0.521440E+00  0.906871E+05  0.895506E+05  0.634153E-01  0.644224E-01  0.000000E+00  0.904921E+05
  0.582720E+00  0.761251E+05  0.751720E+05  0.424293E-01  0.449237E-01  0.000000E+00  0.759616E+05
  0.651200E+00  0.637925E+05  0.629939E+05  0.284358E-01  0.299549E-01  0.000000E+00  0.636555E+05
  0.727729E+00  0.533778E+05  0.527098E+05  0.189210E-01  0.194978E-01  0.000000E+00  0.532631E+05
  0.813251E+00  0.445981E+05  0.440402E+05  0.126546E-01  0.135624E-01  0.000000E+00  0.445024E+05
  0.908823E+00  0.372102E+05  0.367447E+05  0.843637E-02  0.890328E-02  0.000000E+00  0.371303E+05
  0.101563E+01  0.310058E+05  0.306180E+05  0.562851E-02  0.522011E-02  0.000000E+00  0.309393E+05
  0.113498E+01  0.258033E+05  0.254806E+05  0.375008E-02  0.366485E-02  0.000000E+00  0.257479E+05
  0.126836E+01  0.214483E+05  0.211801E+05  0.249609E-02  0.221078E-02  0.000000E+00  0.214023E+05
  0.141742E+01  0.178082E+05  0.175856E+05  0.165948E-02  0.171804E-02  0.000000E+00  0.177700E+05
  0.158400E+01  0.147700E+05  0.145854E+05  0.110210E-02  0.109155E-02  0.000000E+00  0.147383E+05
  0.177015E+01  0.122376E+05  0.120846E+05  0.731186E-03  0.779160E-03  0.000000E+00  0.122114E+05
  0.197817E+01  0.101296E+05  0.100029E+05  0.484633E-03  0.540845E-03  0.000000E+00  0.101078E+05
  0.221064E+01  0.837684E+04  0.827213E+04  0.320918E-03  0.363434E-03  0.000000E+00  0.835888E+04
  0.247044E+01  0.692129E+04  0.683477E+04  0.212321E-03  0.231305E-03  0.000000E+00  0.690645E+04
  0.276076E+01  0.571382E+04  0.564239E+04  0.140353E-03  0.124448E-03  0.000000E+00  0.570156E+04
  0.308520E+01  0.471320E+04  0.465428E+04  0.927053E-04  0.107143E-03  0.000000E+00  0.470309E+04
  0.344777E+01  0.388482E+04  0.383624E+04  0.611858E-04  0.520080E-04  0.000000E+00  0.387649E+04
  0.385295E+01  0.319968E+04  0.315967E+04  0.403533E-04  0.405034E-04  0.000000E+00  0.319282E+04
  0.430575E+01  0.263352E+04  0.260057E+04  0.265950E-04  0.179083E-04  0.000000E+00  0.262787E+04
  0.481176E+01  0.216608E+04  0.213897E+04  0.175158E-04  0.182476E-04  0.000000E+00  0.216143E+04
  0.537723E+01  0.178045E+04  0.175817E+04  0.115286E-04  0.698350E-05  0.000000E+00  0.177663E+04
  0.600915E+01  0.146258E+04  0.144426E+04  0.758328E-05  0.399117E-05  0.000000E+00  0.145943E+04
  0.671535E+01  0.120074E+04  0.118569E+04  0.498516E-05  0.314941E-05  0.000000E+00  0.119816E+04
  0.750453E+01  0.985220E+03  0.972859E+03  0.327532E-05  0.152039E-05  0.000000E+00  0.983099E+03
  0.838645E+01  0.807940E+03  0.797792E+03  0.215076E-05  0.199034E-05  0.000000E+00  0.806199E+03
  0.937202E+01  0.662212E+03  0.653882E+03  0.141156E-05  0.832091E-06  0.000000E+00  0.660782E+03
  0.104734E+02  0.542494E+03  0.535657E+03  0.925951E-06  0.864559E-06  0.000000E+00  0.541321E+03
  0.117042E+02  0.444202E+03  0.438592E+03  0.607106E-06  0.359146E-06  0.000000E+00  0.443240E+03
  0.130797E+02  0.363549E+03  0.358944E+03  0.397866E-06  0.474347E-06  0.000000E+00  0.362759E+03
  0.146168E+02  0.297405E+03  0.293624E+03  0.260623E-06  0.318434E-06  0.000000E+00  0.296756E+03
  0.163346E+02  0.243188E+03  0.240083E+03  0.170646E-06  0.609592E-07  0.000000E+00  0.242655E+03
  0.182542E+02  0.198771E+03  0.196219E+03  0.111685E-06 -0.832140E-08  0.000000E+00  0.198333E+03
  0.203994E+02  0.162399E+03  0.160300E+03  0.730659E-07  0.778188E-07  0.000000E+00  0.162039E+03
  0.227967E+02  0.132630E+03  0.130901E+03  0.477815E-07  0.651969E-07  0.000000E+00  0.132333E+03
  0.254758E+02  0.108275E+03  0.106849E+03  0.312344E-07 -0.443364E-08  0.000000E+00  0.108031E+03
  0.284697E+02  0.883593E+02  0.871797E+02  0.204099E-07 -0.974689E-08  0.000000E+00  0.881569E+02
  0.318154E+02  0.720794E+02  0.711016E+02  0.133316E-07  0.172220E-07  0.000000E+00  0.719116E+02
  0.355543E+02  0.587772E+02  0.579641E+02  0.870487E-08  0.110543E-07  0.000000E+00  0.586377E+02
  0.397326E+02  0.479123E+02  0.472334E+02  0.568171E-08  0.382040E-09  0.000000E+00  0.477958E+02
  0.444020E+02  0.390413E+02  0.384718E+02  0.370709E-08  0.223858E-09  0.000000E+00  0.389436E+02
  0.496201E+02  0.318010E+02  0.313205E+02  0.241781E-08 -0.917544E-09  0.000000E+00  0.317186E+02
  0.554514E+02  0.258936E+02  0.254855E+02  0.157631E-08  0.215048E-09  0.000000E+00  0.258236E+02
  0.619680E+02  0.210754E+02  0.207260E+02  0.102727E-08 -0.708924E-09  0.000000E+00  0.210154E+02
  0.692504E+02  0.171467E+02  0.168451E+02  0.669183E-09 -0.367186E-09  0.000000E+00  0.170949E+02
  0.773886E+02  0.139443E+02  0.136816E+02  0.435721E-09  0.733442E-10  0.000000E+00  0.138993E+02
  0.864833E+02  0.113348E+02  0.111035E+02  0.283570E-09 -0.196891E-09  0.000000E+00  0.112951E+02
  0.966467E+02  0.920901E+01  0.900319E+01  0.184451E-09 -0.161047E-09  0.000000E+00  0.917370E+01
  0.108005E+03  0.747774E+01  0.729259E+01  0.119906E-09 -0.350770E-10  0.000000E+00  0.744597E+01
